Timestamp,VM_Name,CPU_Usage_Percent,Network_RX_Bytes,Network_TX_Bytes
2026-03-13 15:22:40+00:00,cloud-core-1,39.57021021595305,241354.0,227801.0
2026-03-13 15:22:40+00:00,fog-gateway-1,76.88288867916526,1478061.0,773746.0
2026-03-13 15:22:40+00:00,fog-gateway-2,6.954486353842064,67000848.0,435982.0
2026-03-13 15:22:40+00:00,worker-edge-1,0.751166995834088,50840.0,64945.0
2026-03-13 15:22:40+00:00,worker-edge-2,1.4291929485728854,82405.0,106109.0
2026-03-13 15:22:40+00:00,worker-edge-light-1,2.7082364313376197,48334.0,62112.0
2026-03-13 15:22:40+00:00,worker-edge-light-2,1.6073851943077004,65450.0,56063.0
2026-03-13 15:22:40+00:00,worker-iot-1,4.7248175729115856,50894.0,65102.0
2026-03-13 15:22:40+00:00,worker-iot-2,45.5721936566753,642957.0,1552201.0
2026-03-13 15:22:40+00:00,worker-iot-3,4.442446317541737,43771.0,56389.0
2026-03-13 15:23:40+00:00,cloud-core-1,39.630184744094095,246802.0,233428.0
2026-03-13 15:23:40+00:00,fog-gateway-1,76.29826248878847,791762.0,518569.0
2026-03-13 15:23:40+00:00,fog-gateway-2,2.9542179720113992,64586.0,55986.0
2026-03-13 15:23:40+00:00,worker-edge-1,0.7087902103814752,48644.0,62344.0
2026-03-13 15:23:40+00:00,worker-edge-2,1.3582278168994342,73668.0,97191.0
2026-03-13 15:23:40+00:00,worker-edge-light-1,2.794551193219519,49087.0,62656.0
2026-03-13 15:23:40+00:00,worker-edge-light-2,1.6029990619511145,65280.0,56473.0
2026-03-13 15:23:40+00:00,worker-iot-1,4.980740624752116,48111.0,62091.0
2026-03-13 15:23:40+00:00,worker-iot-2,35.082873606565194,295285.0,627648.0
2026-03-13 15:23:40+00:00,worker-iot-3,4.080768404666344,43421.0,56210.0
2026-03-13 15:24:40+00:00,cloud-core-1,39.62591288921222,246660.0,234048.0
2026-03-13 15:24:40+00:00,fog-gateway-1,75.75813818361894,198302.0,295536.0
2026-03-13 15:24:40+00:00,fog-gateway-2,1.916703643278635,62579.0,56742.0
2026-03-13 15:24:40+00:00,worker-edge-1,0.6980335123877998,48565.0,61983.0
2026-03-13 15:24:40+00:00,worker-edge-2,1.0361076860245315,52937.0,67306.0
2026-03-13 15:24:40+00:00,worker-edge-light-1,2.9433988029868394,49574.0,62419.0
2026-03-13 15:24:40+00:00,worker-edge-light-2,1.9256160382861747,66042.0,56036.0
2026-03-13 15:24:40+00:00,worker-iot-1,3.555890459280514,47851.0,61660.0
2026-03-13 15:24:40+00:00,worker-iot-2,31.137364736344274,96683.0,107606.0
2026-03-13 15:24:40+00:00,worker-iot-3,3.9241163125101743,43190.0,55180.0
2026-03-13 15:25:40+00:00,cloud-core-1,39.28139688611111,246454.0,231541.0
2026-03-13 15:25:40+00:00,fog-gateway-1,75.80073402975395,194868.0,293766.0
2026-03-13 15:25:40+00:00,fog-gateway-2,0.9520648468376436,61475.0,56626.0
2026-03-13 15:25:40+00:00,worker-edge-1,0.663768825168726,48140.0,61815.0
2026-03-13 15:25:40+00:00,worker-edge-2,1.026185508664928,45661.0,55470.0
2026-03-13 15:25:40+00:00,worker-edge-light-1,3.159362826266185,48090.0,61997.0
2026-03-13 15:25:40+00:00,worker-edge-light-2,2.1053144679056857,66148.0,55740.0
2026-03-13 15:25:40+00:00,worker-iot-1,3.133537645109451,48179.0,62122.0
2026-03-13 15:25:40+00:00,worker-iot-2,30.646145047497082,98199.0,108741.0
2026-03-13 15:25:40+00:00,worker-iot-3,3.856485840724418,43847.0,56340.0
2026-03-13 15:26:40+00:00,cloud-core-1,38.71448293586809,246890.0,232551.0
2026-03-13 15:26:40+00:00,fog-gateway-1,75.21533385259204,196275.0,295107.0
2026-03-13 15:26:40+00:00,fog-gateway-2,0.5821343829567974,61741.0,55794.0
2026-03-13 15:26:40+00:00,worker-edge-1,0.6830950778434423,48444.0,61665.0
2026-03-13 15:26:40+00:00,worker-edge-2,1.1185406291532967,46265.0,56027.0
2026-03-13 15:26:40+00:00,worker-edge-light-1,3.402694327997106,48351.0,62197.0
2026-03-13 15:26:40+00:00,worker-edge-light-2,1.8285371690600034,66238.0,56187.0
2026-03-13 15:26:40+00:00,worker-iot-1,3.1959980807357624,48331.0,62128.0
2026-03-13 15:26:40+00:00,worker-iot-2,29.78605747294826,98816.0,107780.0
2026-03-13 15:26:40+00:00,worker-iot-3,3.7659659915368593,43567.0,56194.0
2026-03-13 15:27:40+00:00,cloud-core-1,38.632263237865345,245918.0,234412.0
2026-03-13 15:27:40+00:00,fog-gateway-1,75.52796556341414,199062.0,294921.0
2026-03-13 15:27:40+00:00,fog-gateway-2,0.5426627648276868,62784.0,56314.0
2026-03-13 15:27:40+00:00,worker-edge-1,0.672496712134792,49072.0,62132.0
2026-03-13 15:27:40+00:00,worker-edge-2,0.8243762543149082,46793.0,56400.0
2026-03-13 15:27:40+00:00,worker-edge-light-1,3.6685023300539394,48072.0,61805.0
2026-03-13 15:27:40+00:00,worker-edge-light-2,1.740118838796197,66176.0,56466.0
2026-03-13 15:27:40+00:00,worker-iot-1,3.40554072865037,48361.0,61935.0
2026-03-13 15:27:40+00:00,worker-iot-2,29.477196148343033,98278.0,107049.0
2026-03-13 15:27:40+00:00,worker-iot-3,4.273801903248682,43468.0,55851.0
2026-03-13 15:28:40+00:00,cloud-core-1,39.17482864135934,244033.0,235489.0
2026-03-13 15:28:40+00:00,fog-gateway-1,75.49799491307415,201418.0,293014.0
2026-03-13 15:28:40+00:00,fog-gateway-2,0.5802539439006912,63116.0,56555.0
2026-03-13 15:28:40+00:00,worker-edge-1,0.6965337688439869,48137.0,61890.0
2026-03-13 15:28:40+00:00,worker-edge-2,0.9115018932855179,46823.0,56123.0
2026-03-13 15:28:40+00:00,worker-edge-light-1,3.6994914498364535,48236.0,62189.0
2026-03-13 15:28:40+00:00,worker-edge-light-2,1.6966325442700734,66254.0,55904.0
2026-03-13 15:28:40+00:00,worker-iot-1,3.4255354655253236,49101.0,63073.0
2026-03-13 15:28:40+00:00,worker-iot-2,29.442125694685046,98068.0,107285.0
2026-03-13 15:28:40+00:00,worker-iot-3,4.482168633974671,43226.0,55722.0
2026-03-13 15:29:40+00:00,cloud-core-1,43.92630630683092,242592.0,232364.0
2026-03-13 15:29:40+00:00,fog-gateway-1,75.27773291862331,199155.0,291965.0
2026-03-13 15:29:40+00:00,fog-gateway-2,0.49341665856664696,61470.0,55703.0
2026-03-13 15:29:40+00:00,worker-edge-1,0.6941590383213262,47946.0,61773.0
2026-03-13 15:29:40+00:00,worker-edge-2,0.8607335387890204,46292.0,55609.0
2026-03-13 15:29:40+00:00,worker-edge-light-1,2.9994676556549393,48060.0,61873.0
2026-03-13 15:29:40+00:00,worker-edge-light-2,1.728920366693245,66237.0,55709.0
