Duration_Seconds,Total_Tuples_Processed,Throughput_TPS,Average_Latency_ms,Avg_Cluster_Power_W,Compute_Power_W,Network_Power_W,Total_Energy_Joules,Energy_Joules_Per_Tuple
900.0,28798,31.997777777777777,0.0,58.20384673666668,58.120425000000004,0.08342173666666572,52383.462063000006,1.8189965297242867
900.0,435073,483.4144444444444,1447.7460333333333,62.77732378,62.453393750000004,0.3239300299999991,56499.591402000005,0.1298623251776139
900.0,435091,483.43444444444447,699.9917666666665,53.266164151578955,52.98439473684211,0.28176941473684136,47939.54773642106,0.11018280712867207
900.0,273065.0,303.40555555555557,627.0061666666667,53.49559577777777,47.28184999999999,6.2137457777777785,48146.036199999995,0.17631712669144708
900.0,217474.0,241.63777777777779,218.60386666666668,9046.724012302473,125.53841101810522,8921.185601284367,8142051.6110722255,37.43919554094846
